,건물면적,경도,도서관명,도서관유형,시군구명,시도명,열람좌석수,위도,자료수,좌표
231,5692.0,127.03495872959999,성동구립도서관,공공도서관,성동구,서울특별시,542,37.559178705,237775,"37.559178705, 127.03495872959999"
232,125.0,127.01952,성동자활센터푸른하늘공부방청소년작은도서관,공공도서관,성동구,서울특별시,30,37.546026,1804,"37.546026, 127.01952"
233,235.71,127.0760916014,평강마을도서관,작은도서관,광진구,서울특별시,50,37.5315743763,5317,"37.5315743763, 127.0760916014"
234,94.29,127.0880267748,푸른꿈도서관,작은도서관,광진구,서울특별시,20,37.5443638879,1700,"37.5443638879, 127.0880267748"
235,80.14,127.1017445096,광장현대파크빌도서관,작은도서관,광진구,서울특별시,17,37.5433581622,2921,"37.5433581622, 127.1017445096"
236,56.57,127.09078497280001,중곡교회작은도서관,작은도서관,광진구,서울특별시,12,37.5569649607,2628,"37.5569649607, 127.09078497280001"
237,94.29,127.0979156802,아름드리작은도서관,작은도서관,광진구,서울특별시,20,37.550536952,6566,"37.550536952, 127.0979156802"
238,235.71,127.0835680922,어린이도서관주영심나무,작은도서관,광진구,서울특별시,50,37.5562458875,3000,"37.5562458875, 127.0835680922"
239,165.0,127.0944524651,아차산아래작은도서관놀자,작은도서관,광진구,서울특별시,35,37.553855445,7192,"37.553855445, 127.0944524651"
240,56.57,127.088346475,하람도서관,작은도서관,광진구,서울특별시,12,37.5621277199,2003,"37.5621277199, 127.088346475"
241,84.86,127.0893601832,운룡도서관,작은도서관,광진구,서울특별시,18,37.554198183800004,15007,"37.554198183800004, 127.0893601832"
242,56.57,127.0897296411,더바움문화예술작은도서관,작은도서관,광진구,서울특별시,12,37.5414145366,3316,"37.5414145366, 127.0897296411"
243,94.29,127.0666556281,성신비전스쿨도서관,작은도서관,광진구,서울특별시,20,37.546460995,3434,"37.546460995, 127.0666556281"
244,37.71,127.0875991442,이룸도서관,작은도서관,광진구,서울특별시,8,37.557987296,3006,"37.557987296, 127.0875991442"
245,188.57,127.0916862939,사람아이앤지작은도서관,작은도서관,광진구,서울특별시,40,37.5499364826,4803,"37.5499364826, 127.0916862939"
246,117.86,127.0873539922,샘터작은도서관,작은도서관,광진구,서울특별시,25,37.5651522013,10310,"37.5651522013, 127.0873539922"
247,37.71,127.0696600373,국제문학작은도서관,작은도서관,광진구,서울특별시,8,37.550128127,2504,"37.550128127, 127.0696600373"
248,94.29,127.1056385177,사하라작은도서관,작은도서관,광진구,서울특별시,20,37.547611061,1202,"37.547611061, 127.1056385177"
249,70.71,127.1030121682,광장동새마을작은도서관,작은도서관,광진구,서울특별시,15,37.5468817706,4641,"37.5468817706, 127.1030121682"
250,28.29,127.0823942981,자양1동새마을작은도서관,작은도서관,광진구,서울특별시,6,37.5344965979,6413,"37.5344965979, 127.0823942981"
251,80.14,127.0843882252,자양2동새마을작은도서관,작은도서관,광진구,서울특별시,17,37.5288008634,9626,"37.5288008634, 127.0843882252"
252,94.29,127.0729033288,자양3동새마을작은도서관,작은도서관,광진구,서울특별시,20,37.5338324938,8405,"37.5338324938, 127.0729033288"
253,56.57,127.065111265,자양4동새마을작은도서관,작은도서관,광진구,서울특별시,12,37.5402629812,4345,"37.5402629812, 127.065111265"
254,47.14,127.0713178828,화양동새마을작은도서관,작은도서관,광진구,서울특별시,10,37.546537559099995,9031,"37.546537559099995, 127.0713178828"
255,47.14,127.0758892294,군자동새마을작은도서관,작은도서관,광진구,서울특별시,10,37.5551590639,5646,"37.5551590639, 127.0758892294"
256,94.29,127.0791900066,자양전통시장작은도서관,작은도서관,광진구,서울특별시,20,37.534383462,1430,"37.534383462, 127.0791900066"
257,56.57,127.07576557670001,날마다자라는나무,작은도서관,광진구,서울특별시,12,37.5313871777,11236,"37.5313871777, 127.07576557670001"
258,141.43,127.08225600950001,새빛작은도서관,작은도서관,광진구,서울특별시,30,37.536323923299996,8823,"37.536323923299996, 127.08225600950001"
259,235.71,127.0902072894,예드림작은도서관,작은도서관,광진구,서울특별시,50,37.543414391199995,8250,"37.543414391199995, 127.0902072894"
260,682.77,126.94895436350001,홍은도담도서관,공공도서관,서대문구,서울특별시,65,37.601701,50196,"37.601701, 126.94895436350001"
261,106.0,126.9623774124,알음알음작은도서관,작은도서관,서대문구,서울특별시,30,37.562901000000004,14735,"37.562901000000004, 126.9623774124"
262,165.0,126.9613145543,하늘샘작은도서관,작은도서관,서대문구,서울특별시,18,37.5696038711,7021,"37.5696038711, 126.9613145543"
263,90.0,126.9570370835,북아현마을 북카페,작은도서관,서대문구,서울특별시,35,37.559456,7592,"37.559456, 126.9570370835"
264,160.0,126.9308744982,아이누리작은도서관,작은도서관,서대문구,서울특별시,39,37.5693016535,12920,"37.5693016535, 126.9308744982"
265,80.0,126.9439055833,햇살작은도서관,작은도서관,서대문구,서울특별시,25,37.5932353499,8104,"37.5932353499, 126.9439055833"
266,91.0,126.9341521459,행복작은도서관,작은도서관,서대문구,서울특별시,25,37.5801082537,8575,"37.5801082537, 126.9341521459"
267,223.0,126.9308744982,논골작은도서관,작은도서관,서대문구,서울특별시,80,37.5693016535,5428,"37.5693016535, 126.9308744982"
268,125.0,126.94841005200001,새싹작은도서관,작은도서관,서대문구,서울특별시,40,37.5831643081,13478,"37.5831643081, 126.94841005200001"
269,85.0,126.94936812569999,꿈이있는작은도서관,작은도서관,서대문구,서울특별시,26,37.5861055644,8312,"37.5861055644, 126.94936812569999"
270,128.0,126.94969357040002,문화촌어린이도서관,작은도서관,서대문구,서울특별시,35,37.593746,14766,"37.593746, 126.94969357040002"
271,124.0,126.91978172549999,파랑새작은도서관,작은도서관,서대문구,서울특별시,48,37.5732734312,8808,"37.5732734312, 126.91978172549999"
272,84.0,126.9101357434,늘푸른열린작은도서관,작은도서관,서대문구,서울특별시,23,37.5743692999,6547,"37.5743692999, 126.9101357434"
273,16.0,126.9111777976,가슴따뜻한작은도서관,작은도서관,서대문구,서울특별시,18,37.581453,5485,"37.581453, 126.9111777976"
274,18.0,126.910948698,이팝꽃향기작은도서관,작은도서관,서대문구,서울특별시,6,37.5837366469,2434,"37.5837366469, 126.910948698"
275,169.71,127.06786537100001,파랑새작은도서관,작은도서관,노원구　,서울특별시,36,37.6574839423,0,"37.6574839423, 127.06786537100001"
276,2765.0,126.955548686,이진아기념도서관,공공도서관,서대문구,서울특별시,238,37.5729535429,172774,"37.5729535429, 126.955548686"
277,674.58,126.9240464952,남가좌새롬어린이도서관,공공도서관,서대문구,서울특별시,75,37.5783398402,65812,"37.5783398402, 126.9240464952"
278,117.86,127.08028476700001,책누리작은도서관,작은도서관,노원구　,서울특별시,25,37.6478031949,0,"37.6478031949, 127.08028476700001"
279,216.86,127.0774749928,책사랑북카페,작은도서관,노원구　,서울특별시,46,37.6525478478,0,"37.6525478478, 127.0774749928"
280,179.14,127.06873064610001,하늘작은도서관,작은도서관,노원구　,서울특별시,38,37.6421306904,0,"37.6421306904, 127.06873064610001"
281,141.43,127.07797557090001,중계사랑북카페,작은도서관,노원구　,서울특별시,30,37.6587642944,0,"37.6587642944, 127.07797557090001"
282,28.29,127.05496252379999,푸른숲작은도서관,작은도서관,노원구　,서울특별시,6,37.6799286708,0,"37.6799286708, 127.05496252379999"
283,18.86,127.0679509873,열린작은도서관,작은도서관,노원구　,서울특별시,4,37.6320437141,0,"37.6320437141, 127.0679509873"
284,1962.0,127.0561210123,월계문화정보도서관,공공도서관,노원구　,서울특별시,511,37.628636998699996,139981,"37.628636998699996, 127.0561210123"
285,2366.0,127.0519415788,상계문화정보도서관,공공도서관,노원구　,서울특별시,467,37.678528117199996,88614,"37.678528117199996, 127.0519415788"
286,1844.4,127.06500812450001,불암도서관,공공도서관,노원구　,서울특별시,410,37.661100289699995,33914,"37.661100289699995, 127.06500812450001"
287,937.0,127.0830475523,화랑도서관,공공도서관,노원구　,서울특별시,274,37.6215213438,62513,"37.6215213438, 127.0830475523"
288,359.37,127.0687815367,한내도서관,공공도서관,노원구　,서울특별시,120,37.6235883764,14853,"37.6235883764, 127.0687815367"
289,920.0,127.0687815367,향기나무도서관,공공도서관,노원구　,서울특별시,140,37.6235883764,12690,"37.6235883764, 127.0687815367"
290,691.0,127.0687815367,공릉도서관,공공도서관,노원구　,서울특별시,112,37.6235883764,20429,"37.6235883764, 127.0687815367"
291,2344.12,127.0687815367,월계어린이도서관,공공도서관,노원구　,서울특별시,80,37.6235883764,14748,"37.6235883764, 127.0687815367"
292,66.0,127.0628835944,꿈꾸는작은도서관,작은도서관,노원구　,서울특별시,14,37.6199913215,0,"37.6199913215, 127.0628835944"
293,84.86,127.0507811632,달내작은도서관,작은도서관,노원구　,서울특별시,18,37.632510053800004,0,"37.632510053800004, 127.0507811632"
294,84.86,127.0737487566,도란도란작은도서관,작은도서관,노원구　,서울특별시,18,37.6247782832,0,"37.6247782832, 127.0737487566"
295,37.71,127.08337804879999,책이랑친구랑작은도서관,작은도서관,노원구　,서울특별시,8,37.621286854000004,0,"37.621286854000004, 127.08337804879999"
296,70.71,127.0725588183,가재울작은도서관,작은도서관,노원구　,서울특별시,15,37.6405606854,0,"37.6405606854, 127.0725588183"
297,6526.0,127.06500812450001,노원정보도서관,공공도서관,노원구　,서울특별시,847,37.661100289699995,178955,"37.661100289699995, 127.06500812450001"
298,1361.88,127.0763790514,노원어린이도서관,공공도서관,노원구　,서울특별시,380,37.657950851500004,119203,"37.657950851500004, 127.0763790514"
299,8259.7,127.1348112,서울특별시교육청송파도서관,공공도서관,송파구,서울특별시,1044,37.49993098,235927,"37.49993098, 127.1348112"
300,110.0,126.88627997,목화마을공립작은도서관,작은도서관,영등포구,서울특별시,24,37.5189805683,7770,"37.5189805683, 126.88627997"
301,66.0,126.8980361789,대림3동공립작은도서관,작은도서관,영등포구,서울특별시,19,37.498301,10135,"37.498301, 126.8980361789"
302,34.0,126.8982518231,대림2동공립작은도서관,작은도서관,영등포구,서울특별시,16,37.492739810799996,10520,"37.492739810799996, 126.8982518231"
303,130.0,126.90620019139999,대림1동공립작은도서관,작은도서관,영등포구,서울특별시,24,37.4953953486,12651,"37.4953953486, 126.90620019139999"
304,39.0,126.9215136423,신길7동공립작은도서관,작은도서관,영등포구,서울특별시,18,37.506384999999995,7998,"37.506384999999995, 126.9215136423"
305,96.0,126.91242886110001,신길6동공립작은도서관,작은도서관,영등포구,서울특별시,30,37.4992023763,11365,"37.4992023763, 126.91242886110001"
306,66.0,126.905219788,신길5동공립작은도서관,작은도서관,영등포구,서울특별시,14,37.501614000000004,8822,"37.501614000000004, 126.905219788"
307,36.0,126.9112779842,신길4동공립작은도서관,작은도서관,영등포구,서울특별시,10,37.508428,7866,"37.508428, 126.9112779842"
308,40.0,126.90775061379999,신길3동공립작은도서관,작은도서관,영등포구,서울특별시,12,37.507284999999996,7045,"37.507284999999996, 126.90775061379999"
309,97.0,126.92144077469999,신길1동공립작은도서관,작은도서관,영등포구,서울특별시,25,37.511134999999996,13140,"37.511134999999996, 126.92144077469999"
310,36.0,126.89403772450001,양평2동공립작은도서관,작은도서관,영등포구,서울특별시,6,37.5364996477,5591,"37.5364996477, 126.89403772450001"
311,34.0,126.8882276932,양평1동공립작은도서관,작은도서관,영등포구,서울특별시,8,37.523615,6351,"37.523615, 126.8882276932"
312,80.0,126.89135718899999,문래동공립작은도서관,작은도서관,영등포구,서울특별시,50,37.5155327039,5760,"37.5155327039, 126.89135718899999"
313,1796.0,126.8908937629,문래정보문화도서관,공공도서관,영등포구,서울특별시,225,37.5168549495,69774,"37.5168549495, 126.8908937629"
314,1946.0,126.89607823950001,대림정보문화도서관,공공도서관,영등포구,서울특별시,188,37.5043176474,79216,"37.5043176474, 126.89607823950001"
315,74.0,126.9080504209,도림동공립작은도서관,작은도서관,영등포구,서울특별시,30,37.509966999999996,9075,"37.509966999999996, 126.9080504209"
316,33.0,126.9020869157,당산2동공립작은도서관,작은도서관,영등포구,서울특별시,10,37.534708199,6686,"37.534708199, 126.9020869157"
317,132.0,126.8984640301,당산1동공립작은도서관,작은도서관,영등포구,서울특별시,22,37.523058,5903,"37.523058, 126.8984640301"
318,62.0,126.93461424659999,여의동공립작은도서관,작은도서관,영등포구,서울특별시,20,37.517658000000004,9415,"37.517658000000004, 126.93461424659999"
319,194.0,126.902701312,영등포동공립작은도서관,작은도서관,영등포구,서울특별시,30,37.5251004299,6564,"37.5251004299, 126.902701312"
320,50.0,126.9170766384,신길2동(분소)공립작은도서관,작은도서관,영등포구,서울특별시,8,37.5136578488,10090,"37.5136578488, 126.9170766384"
321,65.0,126.90933868299999,영등포본동공립작은도서관,작은도서관,영등포구,서울특별시,8,37.514649,7994,"37.514649, 126.90933868299999"
322,128.0,126.90011174290001,영등포구지부공립작은도서관,작은도서관,영등포구,서울특별시,46,37.526010082,9825,"37.526010082, 126.90011174290001"
323,458.0,126.91991790889999,여의디지털도서관,공공도서관,영등포구,서울특별시,70,37.5221796951,17164,"37.5221796951, 126.91991790889999"
324,2340.0,126.8929379628,선유정보문화도서관,공공도서관,영등포구,서울특별시,204,37.533330738400004,75235,"37.533330738400004, 126.8929379628"
325,744.8,126.9659189,청운문학도서관,공공도서관,종로구,서울특별시,115,37.5903786,26823,"37.5903786, 126.9659189"
326,524.1,127.01711570000002,아름꿈도서관,공공도서관,종로구,서울특별시,97,37.5726975,24019,"37.5726975, 127.01711570000002"
327,511.6,126.9955389,어린이청소년국학도서관,공공도서관,종로구,서울특별시,80,37.5886859,11713,"37.5886859, 126.9955389"
328,224.0,126.9788134,작은도서관 삼봉서랑,작은도서관,종로구,서울특별시,67,37.573197799999996,14465,"37.573197799999996, 126.9788134"
329,206.3,126.98408540000001,삼청공원 숲속도서관,작은도서관,종로구,서울특별시,50,37.5879786,8493,"37.5879786, 126.98408540000001"
330,587.8,126.99023290000001,우리소리도서관,작은도서관,종로구,서울특별시,40,37.574493100000005,3903,"37.574493100000005, 126.99023290000001"
331,229.5,126.9705288,통인 어린이 작은도서관,작은도서관,종로구,서울특별시,50,37.5804256,16019,"37.5804256, 126.9705288"
332,107.9,127.02183959999999,도담도담 한옥도서관,작은도서관,종로구,서울특별시,30,37.5769278,7331,"37.5769278, 127.02183959999999"
333,127.0,126.9706225,청운효자동 북카페,작은도서관,종로구,서울특별시,41,37.5840909,7549,"37.5840909, 126.9706225"
334,38.5,126.96836680000001,꿈꾸는 평창동 작은도서관,작은도서관,종로구,서울특별시,13,37.606373600000005,6632,"37.606373600000005, 126.96836680000001"
335,43.2,126.95815959999999,무악다솜방,작은도서관,종로구,서울특별시,30,37.5759998,6167,"37.5759998, 126.95815959999999"
336,34.3,126.9619608,홍파랑 북카페,작은도서관,종로구,서울특별시,10,37.5719142,7098,"37.5719142, 126.9619608"
337,46.0,127.00503049999999,지혜만들기 작은도서관,작은도서관,종로구,서울특별시,16,37.572060799999996,7202,"37.572060799999996, 127.00503049999999"
338,90.0,127.00434709999999,이화마을 작은도서관,작은도서관,종로구,서울특별시,32,37.5769802,8731,"37.5769802, 127.00434709999999"
339,47.2,127.00056609999999,혜화마을 북카페,작은도서관,종로구,서울특별시,16,37.5868552,6144,"37.5868552, 127.00056609999999"
340,64.0,127.0108719,창이 작은도서관,작은도서관,종로구,서울특별시,22,37.5744498,6606,"37.5744498, 127.0108719"
341,69.0,127.01562709999999,숭인마루 작은도서관,작은도서관,종로구,서울특별시,18,37.577822600000005,6210,"37.577822600000005, 127.01562709999999"
342,492.0,126.85591200000002,개봉어린이도서관,공공도서관,구로구,서울특별시,77,37.496705,33960,"37.496705, 126.85591200000002"
343,521.0,126.8813483,하늘도서관,공공도서관,구로구,서울특별시,105,37.48737567,29002,"37.48737567, 126.8813483"
344,275.0,126.8579748,개봉도서관,공공도서관,구로구,서울특별시,74,37.48952311,21020,"37.48952311, 126.8579748"
345,441.0,126.84562700000001,글마루한옥어린이도서관,공공도서관,구로구,서울특별시,60,37.50691506,28499,"37.50691506, 126.84562700000001"
346,660.0,126.82926140000001,궁동어린이도서관,공공도서관,구로구,서울특별시,150,37.502239,18885,"37.502239, 126.82926140000001"
347,107.0,126.88059299999999,신도림어린이영어작은도서관,공공도서관,구로구,서울특별시,20,37.50778089,14461,"37.50778089, 126.88059299999999"
348,1210.0,126.87731200000002,구로기적의도서관,공공도서관,구로구,서울특별시,41,37.50673603,17618,"37.50673603, 126.87731200000002"
349,306.49,126.84232279999999,오류도서관,공공도서관,구로구,서울특별시,72,37.49722308,1500,"37.49722308, 126.84232279999999"
350,638.0,126.88655929999999,꿈나무도서관,공공도서관,구로구,서울특별시,87,37.48987838,68676,"37.48987838, 126.88655929999999"
351,476.0,126.890156,꿈마을도서관,공공도서관,구로구,서울특별시,113,37.487167,18648,"37.487167, 126.890156"
352,460.0,126.8865524,구로구립온누리도서관,공공도서관,구로구,서울특별시,68,37.49746124,29700,"37.49746124, 126.8865524"
353,100.0,126.908929,나누리 작은도서관,작은도서관,금천구,서울특별시,30,37.45310408,8232,"37.45310408, 126.908929"
354,91.14,126.9058063383,마루한 작은도서관,작은도서관,금천구,서울특별시,30,37.4525952686,1800,"37.4525952686, 126.9058063383"
355,2205.0,126.9081069,금천구립독산도서관,공공도서관,금천구,서울특별시,408,37.467565,123498,"37.467565, 126.9081069"
356,100.6,126.89704340000002,해오름작은도서관,작은도서관,금천구,서울특별시,24,37.47022076,8424,"37.47022076, 126.89704340000002"
357,262.34,126.88654960000001,참새작은도서관,작은도서관,금천구,서울특별시,12,37.45738796,5577,"37.45738796, 126.88654960000001"
358,148.57,126.89973700000002,미래향기작은도서관,작은도서관,금천구,서울특별시,31,37.46611089,2545,"37.46611089, 126.89973700000002"
359,104.98,126.90317309999999,청개구리작은도서관,작은도서관,금천구,서울특별시,33,37.475136,10806,"37.475136, 126.90317309999999"
360,215.6,126.902133,꿈씨어린이작은도서관,작은도서관,금천구,서울특별시,50,37.46755452,16207,"37.46755452, 126.902133"
361,99.0,126.9032507,맑은누리작은도서관,작은도서관,금천구,서울특별시,24,37.453534000000005,9514,"37.453534000000005, 126.9032507"
362,299.25,126.90580349999999,꿈꾸는작은도서관,작은도서관,금천구,서울특별시,10,37.440257,6028,"37.440257, 126.90580349999999"
363,62.0,126.906172,도란도란작은도서관,작은도서관,금천구,서울특별시,14,37.458965,9663,"37.458965, 126.906172"
364,33.0,126.9083063,책읽는주민사랑방작은도서관,작은도서관,금천구,서울특별시,10,37.452373,3886,"37.452373, 126.9083063"
365,45.3,126.88799966139999,책이든거리작은도서관,작은도서관,금천구,서울특별시,16,37.46683555,5091,"37.46683555, 126.88799966139999"
366,59.4,126.894003,우리울 작은도서관,작은도서관,금천구,서울특별시,33,37.46493455,1300,"37.46493455, 126.894003"
367,76.39,126.89284359999999,롯데캐슬1차 작은도서관,작은도서관,금천구,서울특별시,30,37.46005722,2500,"37.46005722, 126.89284359999999"
368,59.0,126.8992884,지혜의숲 작은도서관,작은도서관,금천구,서울특별시,16,37.46181446,9071,"37.46181446, 126.8992884"
369,60.0,126.904183,책읽는마을 작은도서관,작은도서관,금천구,서울특별시,30,37.46865174,6573,"37.46865174, 126.904183"
370,34.0,126.90023300000001,트리니티 작은도서관,작은도서관,금천구,서울특별시,12,37.45717329,1320,"37.45717329, 126.90023300000001"
371,307.0,126.89837299999999,산돌어린이도서관,작은도서관,금천구,서울특별시,180,37.45760055,1400,"37.45760055, 126.89837299999999"
372,111.35,126.90379640000002,소망의나무어린이 작은도서관,작은도서관,금천구,서울특별시,20,37.45455245,6579,"37.45455245, 126.90379640000002"
373,102.94,126.913703,은행나무어린이도서관,작은도서관,금천구,서울특별시,40,37.45228958,11101,"37.45228958, 126.913703"
374,99.17,126.90482990000001,길빛 작은도서관,작은도서관,금천구,서울특별시,20,37.44883366,3000,"37.44883366, 126.90482990000001"
375,79.4,126.9034346,샘솟는 작은도서관,작은도서관,금천구,서울특별시,35,37.46523095,1700,"37.46523095, 126.9034346"
376,198.96,126.88365300000001,와서 작은도서관,작은도서관,금천구,서울특별시,30,37.483792,2039,"37.483792, 126.88365300000001"
377,2190.0,126.91461129999999,금천구립시흥도서관,공공도서관,금천구,서울특별시,364,37.449695,75262,"37.449695, 126.91461129999999"
378,918.19,126.8960352,금천구립금나래도서관,공공도서관,금천구,서울특별시,321,37.45706511,74102,"37.45706511, 126.8960352"
379,2215.0,126.892128,금천구립가산도서관,공공도서관,금천구,서울특별시,350,37.47349244,83001,"37.47349244, 126.892128"
380,75.43,127.0899222098,구의2동새마을작은도서관,작은도서관,광진구,서울특별시,16,37.547242052,5980,"37.547242052, 127.0899222098"
381,305.0,127.0919839534,구의제3동도서관,공공도서관,광진구,서울특별시,64,37.537992607,23558,"37.537992607, 127.0919839534"
382,56.57,127.0800508301,중곡1동새마을작은도서관,작은도서관,광진구,서울특별시,12,37.5606668136,10619,"37.5606668136, 127.0800508301"
383,47.14,127.08147635120001,중곡2동새마을작은도서관,작은도서관,광진구,서울특별시,10,37.5601504684,5687,"37.5601504684, 127.08147635120001"
384,141.43,127.08013651379999,중곡3동새마을작은도서관,작은도서관,광진구,서울특별시,30,37.568808155300005,4335,"37.568808155300005, 127.08013651379999"
385,117.86,127.0894339436,중곡4동새마을작은도서관,작은도서관,광진구,서울특별시,25,37.5590995526,5280,"37.5590995526, 127.0894339436"
386,47.14,127.0805504482,능동새마을작은도서관,작은도서관,광진구,서울특별시,10,37.5537612317,7368,"37.5537612317, 127.0805504482"
387,37.71,127.08566644950001,구의1동새마을작은도서관,작은도서관,광진구,서울특별시,8,37.5424915454,5738,"37.5424915454, 127.08566644950001"
388,450.0,127.08445994,열린도서관,공공도서관,강남구,서울특별시,80,37.484020869,29362,"37.484020869, 127.08445994"
389,96.0,127.06260935,삼성도서관,작은도서관,강남구,서울특별시,64,37.514355126,22528,"37.514355126, 127.06260935"
390,1056.0,127.09658259,못골도서관,공공도서관,강남구,서울특별시,196,37.47153801,40052,"37.47153801, 127.09658259"
391,372.0,127.09972763,못골한옥어린이도서관,어린이도서관,강남구,서울특별시,68,37.473304981,17790,"37.473304981, 127.09972763"
392,178.0,126.854773,고맙습니다 작은도서관,작은도서관,양천구,서울특별시,50,37.5151474248,10107,"37.5151474248, 126.854773"
393,183.0,126.841571,넓은들작은도서관,작은도서관,양천구,서울특별시,20,37.5114326403,10165,"37.5114326403, 126.841571"
394,63.0,126.87111999999999,목1동도서방 (목1동주민센터 2층),작은도서관,양천구,서울특별시,12,37.530392,6005,"37.530392, 126.87111999999999"
395,112.0,126.8409606665,신월6동도서방 (신월6동주민센터 2층),작은도서관,양천구,서울특별시,36,37.514545762800005,11101,"37.514545762800005, 126.8409606665"
396,34.5,126.834709782,신월7동도서방 (신월7동주민센터 2층),작은도서관,양천구,서울특별시,10,37.5218821521,5824,"37.5218821521, 126.834709782"
397,148.7,126.86438829209999,신정6동도서방 (신정6동주민센터 2층),작은도서관,양천구,서울특별시,12,37.517081,13484,"37.517081, 126.86438829209999"
398,40.0,126.8596695756,신정7동도서방 (신정7동주민센터 2층),작은도서관,양천구,서울특별시,10,37.514474,10207,"37.514474, 126.8596695756"
399,121.0,127.10691151,세곡도서관,작은도서관,강남구,서울특별시,26,37.469049536,26775,"37.469049536, 127.10691151"
400,73.0,127.05677492,대치1작은도서관,작은도서관,강남구,서울특별시,26,37.493245715,20291,"37.493245715, 127.05677492"
401,121.92,127.04647729,역삼2동작은도서관,작은도서관,강남구,서울특별시,18,37.495891968,12136,"37.495891968, 127.04647729"
402,33.0,127.02279711,신사동작은도서관,작은도서관,강남구,서울특별시,6,37.523974213,6609,"37.523974213, 127.02279711"
403,33.0,127.02445419,압구정동작은도서관,작은도서관,강남구,서울특별시,9,37.526785009,8093,"37.526785009, 127.02445419"
404,34.0,127.04641546,도곡2동 작은도서관,작은도서관,강남구,서울특별시,25,37.4837230766,6151,"37.4837230766, 127.04641546"
405,33.0,127.05165832,개포4동작은도서관,작은도서관,강남구,서울특별시,8,37.478821120999996,8488,"37.478821120999996, 127.05165832"
406,33.0,127.08648081,일원본동 작은도서관,작은도서관,강남구,서울특별시,6,37.483377889,9290,"37.483377889, 127.08648081"
407,33.0,127.10499042,수서동 작은도서관,작은도서관,강남구,서울특별시,6,37.488902286999995,6479,"37.488902286999995, 127.10499042"
408,33.0,127.08802844,일원1동 작은도서관,작은도서관,강남구,서울특별시,12,37.491853426999995,2318,"37.491853426999995, 127.08802844"
409,2930.0,127.03887868,도곡정보문화도서관,공공도서관,강남구,서울특별시,600,37.488311835,101295,"37.488311835, 127.03887868"
410,450.0,127.03720420479999,논현도서관,공공도서관,강남구,서울특별시,190,37.517277909,44920,"37.517277909, 127.03720420479999"
411,307.0,127.0464419,정다운도서관,공공도서관,강남구,서울특별시,66,37.519098264,45417,"37.519098264, 127.0464419"
412,348.0,127.04929191,청담도서관,공공도서관,강남구,서울특별시,72,37.525090578000004,30232,"37.525090578000004, 127.04929191"
413,580.0,127.06591734,대치도서관,공공도서관,강남구,서울특별시,143,37.49961649,54800,"37.49961649, 127.06591734"
414,325.0,127.05784739,즐거운도서관,공공도서관,강남구,서울특별시,94,37.499728838,36254,"37.499728838, 127.05784739"
415,434.0,127.06418712,행복한도서관,공공도서관,강남구,서울특별시,142,37.502306044,42986,"37.502306044, 127.06418712"
416,568.0,127.03203001,역삼푸른솔도서관,공공도서관,강남구,서울특별시,134,37.49649864,37263,"37.49649864, 127.03203001"
417,396.0,127.03328248,역삼도서관,공공도서관,강남구,서울특별시,115,37.495373838,33824,"37.495373838, 127.03328248"
418,169.0,127.02932278,논현정보도서관,작은도서관,강남구,서울특별시,22,37.513863518,20457,"37.513863518, 127.02932278"
419,333.0,127.0662599419,자양제4동도서관,공공도서관,광진구,서울특별시,98,37.5340958963,27504,"37.5340958963, 127.0662599419"
420,1641.0,126.848899,곰달래도서관,공공도서관,강서구,서울특별시,417,37.52905871,60677,"37.52905871, 126.848899"
421,2281.0,126.84237549999999,등빛도서관,공공도서관,강서구,서울특별시,386,37.56245560000001,93818,"37.56245560000001, 126.84237549999999"
422,1535.0,126.8655601,가양도서관,공공도서관,강서구,서울특별시,411,37.55996148,48726,"37.55996148, 126.8655601"
423,282.86,126.8447061,도란도란쉼터작은도서관,작은도서관,강서구,서울특별시,60,37.56948645,10959,"37.56948645, 126.8447061"
424,165.0,126.851271,허준마을작은도서관,작은도서관,강서구,서울특별시,35,37.56739738,8775,"37.56739738, 126.851271"
425,94.29,126.86055990000001,도리샘작은도서관,작은도서관,강서구,서울특별시,20,37.56108734,6809,"37.56108734, 126.86055990000001"
426,226.29,126.8331787,책향기작은도서관,작은도서관,강서구,서울특별시,48,37.55311585,10855,"37.55311585, 126.8331787"
427,141.43,126.8100731,송정작은도서관,작은도서관,강서구,서울특별시,30,37.55878245,7143,"37.55878245, 126.8100731"
428,235.71,126.81705290000001,글벗누리작은도서관,작은도서관,강서구,서울특별시,50,37.57034422,10061,"37.57034422, 126.81705290000001"
429,141.43,126.8067388,채움작은도서관,작은도서관,강서구,서울특별시,30,37.56672021,7288,"37.56672021, 126.8067388"
430,160.29,126.8136588,방그리나작은도서관,작은도서관,강서구,서울특별시,34,37.57871815,5991,"37.57871815, 126.8136588"
431,282.86,126.82552150000001,수명산작은도서관,작은도서관,강서구,서울특별시,60,37.5541175,9796,"37.5541175, 126.82552150000001"
432,155.57,126.8667223,옹기종기작은도서관,작은도서관,강서구,서울특별시,33,37.55302513,6942,"37.55302513, 126.8667223"
433,169.71,126.82016770000001,해뜰작은도서관,작은도서관,강서구,서울특별시,36,37.57424491,8760,"37.57424491, 126.82016770000001"
434,141.43,126.8057278,꿈자람책놀이터작은도서관,작은도서관,강서구,서울특별시,30,37.57071896,13007,"37.57071896, 126.8057278"
